usage_id,tenant_id,user_id,feature_id,used_at,duration_sec
69b134db-43ea-4fb7-ab14-21d263c6c0c4,829e3504-c072-4904-a0d6-a007a11d3908,7852afc2-5aea-4463-a819-f3f3f554bcff,f001,2025-01-01 00:54:05,351
583b8e1d-a25d-4bc2-a7a7-7794e50cc60e,6ef5407e-2678-4186-b9dd-1239bd0a447d,1c1a1663-f51c-4753-ba5e-1711099560d4,f016,2025-01-01 01:09:07,820
80996a60-1d16-4082-b89f-36bfb922a978,e4238fe3-b288-4f78-bd2e-70697142f033,cce0154b-966f-4610-9060-3c9658aeb80d,f013,2025-01-01 17:19:18,163
c603ccd2-3b90-4221-8632-20e21522f44c,6ef5407e-2678-4186-b9dd-1239bd0a447d,cff50402-af9a-4ee8-905e-1484dec25b18,f008,2025-01-01 22:14:24,530
fade7e3d-6c8c-452a-a5bf-3ae320188855,fbe7210f-9f35-4b69-854c-4d633faf9118,306bd1d2-c560-4309-a785-24276d8dcd6e,f010,2025-01-01 04:46:00,604
f138db9d-3560-478b-b72e-aa6af4f53490,a4bf98df-4802-4683-adef-867545222e1c,ade18bba-a7e0-47e7-ad1d-fba618deaf74,f012,2025-01-01 17:01:50,340
636b53c7-e38a-4e57-95f8-a5ef1dfa6427,d677493a-1aa0-4cd3-bed5-d69c529a2adb,c4960c61-9456-4ad6-969f-922deadb9850,f011,2025-01-01 00:13:04,344
912d00d3-d455-4d40-a077-f2efd90f10ff,fbe7210f-9f35-4b69-854c-4d633faf9118,c74e7159-b93c-4075-9020-a93ce8548c0e,f001,2025-01-01 09:03:22,471
99a340f2-cf3e-47ef-b731-9ebd14ef0895,2c0dfb4c-c826-4936-9ac1-ca9e935ea176,6d4bf102-a8ab-4272-8544-b2f5c05cd4e1,f005,2025-01-01 05:13:48,280
7c1e3d0b-24df-434e-9067-2df95097df57,e4238fe3-b288-4f78-bd2e-70697142f033,0ead2bfe-0bdd-4d4c-b88d-452c98768f08,f009,2025-01-01 12:59:30,583
d484f6f9-1cb9-46a5-bd60-b4eb9fa7e474,62ea82c0-e793-4ddb-bb03-c4633bfa3b77,f9dcb1f3-da03-4f1d-a210-ae2cbc4611da,f002,2025-01-01 20:24:42,790
c09cbb9b-0345-42b7-9e48-0008cec7da24,a4bf98df-4802-4683-adef-867545222e1c,6cfdf18d-8a41-431d-9eb2-fc2a1615e191,f004,2025-01-01 13:12:47,811
f6c1863d-7cda-40a2-99b3-dbf6c28d5e59,a4bf98df-4802-4683-adef-867545222e1c,ade18bba-a7e0-47e7-ad1d-fba618deaf74,f003,2025-01-01 11:04:05,782
829fc322-3aea-4444-abac-97fe034f0839,fbe7210f-9f35-4b69-854c-4d633faf9118,c74e7159-b93c-4075-9020-a93ce8548c0e,f012,2025-01-01 20:03:06,733
b8e11caf-70a6-46a2-b028-e497e69e84e9,2c0dfb4c-c826-4936-9ac1-ca9e935ea176,aa644e3f-7ee3-4139-9434-c7af0dfe15da,f011,2025-01-01 11:46:02,802
d350fec1-4f2e-49ed-a9f5-31f3ef6da33e,fbe7210f-9f35-4b69-854c-4d633faf9118,c74e7159-b93c-4075-9020-a93ce8548c0e,f008,2025-01-01 12:42:55,155
53554f77-1959-4c49-bd44-475ddc655568,2c0dfb4c-c826-4936-9ac1-ca9e935ea176,612dda15-e82f-41ee-953b-d81b9398b493,f015,2025-01-01 14:44:41,457
662e03f5-b984-4674-84a2-d8f2792cebdb,829e3504-c072-4904-a0d6-a007a11d3908,c6fa5786-6928-40d5-9645-362d54850687,f003,2025-01-01 05:14:10,309
3fa35ecb-2b6f-4647-83eb-30b526ac1af9,829e3504-c072-4904-a0d6-a007a11d3908,a8edba38-811f-4046-bb4d-b51193838df0,f018,2025-01-01 23:59:18,349
8ccf41bd-39ce-4054-9efc-f869643abf31,a4bf98df-4802-4683-adef-867545222e1c,951bc2bd-7386-4c56-8fcd-7f6cddcc22e3,f003,2025-01-01 21:17:47,184
d1b41eec-327d-485c-a94a-a83e80a611ad,fbe7210f-9f35-4b69-854c-4d633faf9118,ab513da6-5351-4ed5-8684-fb602fe45f21,f012,2025-01-01 15:35:34,739
4a2c191d-fa54-4e33-8a8c-4b84b5e642a8,e4238fe3-b288-4f78-bd2e-70697142f033,ae2eb6b2-9083-4b43-88b4-61bacdbb7be6,f011,2025-01-01 06:22:48,283
ce7da40f-06f1-4efd-9de4-af2585551da2,2c0dfb4c-c826-4936-9ac1-ca9e935ea176,882ff3ab-b0c7-4f3d-b590-e701845a30ce,f006,2025-01-01 22:48:29,275
bdcb6224-6d1e-47ad-b8f6-fae1fb36fbaf,2c0dfb4c-c826-4936-9ac1-ca9e935ea176,7ad49ffe-39ff-449f-a46b-42d4b911c326,f002,2025-01-01 14:32:52,459
a2aeac73-7123-471f-82c2-be15e7dc1173,829e3504-c072-4904-a0d6-a007a11d3908,50086d79-f1ca-4e87-813d-44f8b2d0df9d,f004,2025-01-01 07:09:43,248
bb972021-a0bb-4128-9d9b-334155cd4f60,62ea82c0-e793-4ddb-bb03-c4633bfa3b77,5ac6db26-09c6-40fd-8a9b-0a997e2f78f9,f002,2025-01-01 02:53:15,76
2dde66fd-ac00-4dd2-962a-f8a3c7726fb6,fbe7210f-9f35-4b69-854c-4d633faf9118,001485e7-034d-4e1f-a241-e008bfdc9d0e,f001,2025-01-01 06:51:04,278
eb63f8fb-8308-478e-a43f-3088816db94b,2c0dfb4c-c826-4936-9ac1-ca9e935ea176,6d4bf102-a8ab-4272-8544-b2f5c05cd4e1,f011,2025-01-01 01:00:14,218
8ec008c5-f4a5-4312-92b0-42c86e8a28ed,2c0dfb4c-c826-4936-9ac1-ca9e935ea176,6d4bf102-a8ab-4272-8544-b2f5c05cd4e1,f016,2025-01-01 14:45:25,625
4486a751-7811-4913-a5b1-12bb895f5455,fbe7210f-9f35-4b69-854c-4d633faf9118,5610e7c2-825c-4da6-bedb-c17c26c1d5ee,f002,2025-01-01 15:04:59,816
f83c6b2a-56d3-46aa-b476-50ada859a711,fbe7210f-9f35-4b69-854c-4d633faf9118,e8a463a2-9b42-4b2f-afd1-22e15c63d78d,f013,2025-01-01 09:21:27,475
0f7d45e9-526e-4898-8c0e-066f4d6818ef,2c0dfb4c-c826-4936-9ac1-ca9e935ea176,89863faa-f472-4c62-9c89-e0a68d9d269c,f011,2025-01-01 02:02:22,426
32087212-0945-43a4-ba11-37b343c6c4b9,fbe7210f-9f35-4b69-854c-4d633faf9118,5610e7c2-825c-4da6-bedb-c17c26c1d5ee,f003,2025-01-01 00:40:38,160
8e4f7220-edc3-4122-8d0e-25238aa48341,e4238fe3-b288-4f78-bd2e-70697142f033,98cd19a8-1467-4f2a-9f82-0037fee214a6,f012,2025-01-01 15:24:33,353
77521cb0-dbeb-4849-9946-35810f60727b,62ea82c0-e793-4ddb-bb03-c4633bfa3b77,e204b40d-54ce-4790-8c10-b3a4b0af102e,f011,2025-01-01 08:22:26,759
f97d6196-67af-4206-aa06-33ea6b15b1e7,6ef5407e-2678-4186-b9dd-1239bd0a447d,7fe40be2-1c43-401b-b76f-6a598bd306e5,f010,2025-01-01 23:43:31,792
c0b7b68c-ebc5-4491-b80d-8b044504dda7,6ef5407e-2678-4186-b9dd-1239bd0a447d,1c1a1663-f51c-4753-ba5e-1711099560d4,f009,2025-01-01 13:09:23,536
67a24b4a-b614-4b0f-86eb-2e8960e38849,829e3504-c072-4904-a0d6-a007a11d3908,c6fa5786-6928-40d5-9645-362d54850687,f009,2025-01-01 00:19:44,572
6801e895-cab7-4bf8-80e1-8972e31bb546,fbe7210f-9f35-4b69-854c-4d633faf9118,001485e7-034d-4e1f-a241-e008bfdc9d0e,f008,2025-01-01 14:35:39,775
9ee9a86d-93f3-43c3-aa5e-77a6981ecd0e,2c0dfb4c-c826-4936-9ac1-ca9e935ea176,6248398e-4f25-4ae4-a579-c461737aff7f,f005,2025-01-01 04:26:59,62
331820ca-1663-4aac-bc2b-2f1c48173ad4,a4bf98df-4802-4683-adef-867545222e1c,7d4f0c25-d3b1-49fb-9ac5-6f1785d0ec84,f006,2025-01-01 09:26:02,621
75fee035-bd89-4f78-bf0e-f7a4663f1e11,62ea82c0-e793-4ddb-bb03-c4633bfa3b77,551231f6-139b-4dd4-8724-ff82209ebb0d,f006,2025-01-01 19:14:31,30
7bb1d622-5a09-4990-b094-b1103b077c77,a4bf98df-4802-4683-adef-867545222e1c,538969a1-6a45-45c4-be07-ddafa8f1e3c4,f016,2025-01-01 07:45:36,652
94185470-117c-4028-9335-500620c1700c,d677493a-1aa0-4cd3-bed5-d69c529a2adb,9eaa9431-2457-44fa-9460-bcf5fe8a8604,f007,2025-01-01 11:47:25,809
5e01335a-cdc3-47c4-81a8-c95c6756dd0f,e4238fe3-b288-4f78-bd2e-70697142f033,3bdcdf0d-48c3-47ca-91dd-d5c3c326ab35,f003,2025-01-01 23:30:01,412
db434b75-0088-4818-8a92-d5913875276f,fbe7210f-9f35-4b69-854c-4d633faf9118,6ed01664-fc33-4446-9338-e6621ba1e8c9,f008,2025-01-01 20:32:30,386
0715fe6f-4f06-455c-a0e6-8d3b2407cb8b,d677493a-1aa0-4cd3-bed5-d69c529a2adb,94443599-fa72-4a62-b2d8-89b452ebe8c8,f008,2025-01-01 01:07:04,258
6840ae5f-3d41-40ce-8031-798ba07885cc,d677493a-1aa0-4cd3-bed5-d69c529a2adb,74aa83b6-7684-444b-971e-469d6510aa4a,f008,2025-01-01 12:53:59,209
19ef6adc-d8e5-4ae4-93d1-a4514e6f5aed,d677493a-1aa0-4cd3-bed5-d69c529a2adb,94443599-fa72-4a62-b2d8-89b452ebe8c8,f009,2025-01-01 10:51:59,511
4ee0cdaf-f5b7-41b9-b3fe-84b0ea0dbe68,62ea82c0-e793-4ddb-bb03-c4633bfa3b77,1d8414e3-0a3c-4944-851a-6e0e3d731b38,f009,2025-01-01 04:58:14,843
bb9222df-e199-4ecf-973a-8d77c75629e5,e4238fe3-b288-4f78-bd2e-70697142f033,98cd19a8-1467-4f2a-9f82-0037fee214a6,f001,2025-01-01 17:40:42,894
541625d3-6bc4-40d8-b18a-a615f6282f56,62ea82c0-e793-4ddb-bb03-c4633bfa3b77,53fee175-802c-4d57-90ad-99dcc74ea33f,f015,2025-01-01 07:43:16,594
61694b72-e8d5-44bd-bb5e-91dede138454,a4bf98df-4802-4683-adef-867545222e1c,e8b7d31c-f76d-4ede-8547-c9af8cdb7a17,f002,2025-01-01 15:59:10,187
aef0b008-c04d-4295-8edb-ffb52ac6ba1e,62ea82c0-e793-4ddb-bb03-c4633bfa3b77,9ed0c8c2-57ae-4396-bc05-a31268bc90b9,f001,2025-01-01 04:03:42,156
d88c37d3-5f76-49ef-a619-c960f1677e96,2c0dfb4c-c826-4936-9ac1-ca9e935ea176,83a89954-dfb0-4134-a533-74acaa9e0011,f010,2025-01-01 05:29:25,515
ddac05a3-1156-4d5c-acbc-8735872329f8,e4238fe3-b288-4f78-bd2e-70697142f033,cce0154b-966f-4610-9060-3c9658aeb80d,f015,2025-01-01 14:27:38,93
f6be1b4e-b9e0-4256-bc3d-0304e5de5ea9,d677493a-1aa0-4cd3-bed5-d69c529a2adb,c4960c61-9456-4ad6-969f-922deadb9850,f002,2025-01-01 21:18:33,241
3e2890f3-68c7-4efe-ad98-4493a87583db,2c0dfb4c-c826-4936-9ac1-ca9e935ea176,8f2ac141-2e99-4ef9-81a9-0594ac0c3b41,f005,2025-01-01 18:22:42,610
c318e067-d929-46f0-80ea-d1d2c97801f9,d677493a-1aa0-4cd3-bed5-d69c529a2adb,94443599-fa72-4a62-b2d8-89b452ebe8c8,f004,2025-01-01 00:43:32,50
e8fc5705-46bc-48bd-9e21-e703eeccc115,fbe7210f-9f35-4b69-854c-4d633faf9118,0ca221b4-227c-4639-80a6-6d49d6d144e9,f004,2025-01-01 04:23:09,500
e67991dd-077a-42b1-944e-fb1515cbddfb,d677493a-1aa0-4cd3-bed5-d69c529a2adb,19d35e7a-e2ac-499d-a6ae-b9a78cac81fe,f006,2025-01-01 08:09:08,702
04852c6d-a663-4c3e-b67a-a07d0ad57ff1,e4238fe3-b288-4f78-bd2e-70697142f033,0ead2bfe-0bdd-4d4c-b88d-452c98768f08,f012,2025-01-01 18:04:06,80
a27a2e8d-f5c0-40a7-b912-489197315175,a4bf98df-4802-4683-adef-867545222e1c,357c68db-a197-45c0-b6b1-4f23c3c08533,f003,2025-01-01 09:56:19,721
d1cf2036-1ce0-4b98-bdff-18f7e086d20f,829e3504-c072-4904-a0d6-a007a11d3908,30e67bcd-208c-4e24-83ef-1e5d4b34a9ad,f003,2025-01-01 01:34:21,202
3ed6c54e-eb5b-4671-a21d-b99500a79fa2,d677493a-1aa0-4cd3-bed5-d69c529a2adb,f3d9f10f-e33c-4535-a0d3-afca5c02c2a9,f012,2025-01-01 09:43:43,11
f820c0b6-fd67-4f7b-af25-53877d5f3813,2c0dfb4c-c826-4936-9ac1-ca9e935ea176,6d4bf102-a8ab-4272-8544-b2f5c05cd4e1,f015,2025-01-01 19:48:19,289
f12db8e1-3bd1-483e-8499-a87913084bed,d677493a-1aa0-4cd3-bed5-d69c529a2adb,94443599-fa72-4a62-b2d8-89b452ebe8c8,f009,2025-01-01 14:32:14,433
c4ed066e-3577-4a3a-b8d0-fc5f511cc8ce,d677493a-1aa0-4cd3-bed5-d69c529a2adb,9eaa9431-2457-44fa-9460-bcf5fe8a8604,f005,2025-01-01 14:05:35,780
48651778-7a68-456d-bff2-5b30e97ac673,d677493a-1aa0-4cd3-bed5-d69c529a2adb,74aa83b6-7684-444b-971e-469d6510aa4a,f001,2025-01-01 08:42:18,623
08c2616a-56f8-4a64-9495-d90aaf39f4e7,829e3504-c072-4904-a0d6-a007a11d3908,a8edba38-811f-4046-bb4d-b51193838df0,f013,2025-01-01 08:45:57,846
61f76b91-bc24-4604-a918-6a71ba4b7a2a,e4238fe3-b288-4f78-bd2e-70697142f033,a03c5192-02f7-4dff-b279-da383bd1a547,f002,2025-01-01 01:48:09,416
8365cd42-a35b-407f-92c5-e253213d88d2,fbe7210f-9f35-4b69-854c-4d633faf9118,ab513da6-5351-4ed5-8684-fb602fe45f21,f018,2025-01-01 11:29:28,467
505818b8-2aaa-4492-bcd5-fe6eb947a2e7,2c0dfb4c-c826-4936-9ac1-ca9e935ea176,c699eea8-85af-4880-a28f-32afbce34ae7,f016,2025-01-01 18:34:23,351
47fae551-8974-40bc-8737-43a7e9d513f5,d677493a-1aa0-4cd3-bed5-d69c529a2adb,74aa83b6-7684-444b-971e-469d6510aa4a,f013,2025-01-01 12:55:57,730
d7ccbb65-8dc4-4612-8def-5f0f709f3300,829e3504-c072-4904-a0d6-a007a11d3908,6a6bca5f-6a7f-4456-bdf7-5e178425d2fe,f011,2025-01-01 02:37:16,644
aced7e58-b689-4c85-88be-4271e495f717,a4bf98df-4802-4683-adef-867545222e1c,951bc2bd-7386-4c56-8fcd-7f6cddcc22e3,f009,2025-01-01 09:32:57,862
29a0e7f5-e7cb-46df-af14-012866ffa1c9,fbe7210f-9f35-4b69-854c-4d633faf9118,e8a463a2-9b42-4b2f-afd1-22e15c63d78d,f008,2025-01-01 05:10:23,68
81994903-cb71-40ab-8704-1a58d19356d1,fbe7210f-9f35-4b69-854c-4d633faf9118,306bd1d2-c560-4309-a785-24276d8dcd6e,f017,2025-01-01 06:09:28,833
cc68e24b-856d-46fe-b8c3-db656eb3e9a4,62ea82c0-e793-4ddb-bb03-c4633bfa3b77,551231f6-139b-4dd4-8724-ff82209ebb0d,f015,2025-01-01 06:28:13,656
89d1ca7a-8416-48cc-ad4e-e5e6f74afa89,2c0dfb4c-c826-4936-9ac1-ca9e935ea176,89863faa-f472-4c62-9c89-e0a68d9d269c,f013,2025-01-01 13:10:16,853
5006f8a7-7da8-478b-8611-df893fc0d964,d677493a-1aa0-4cd3-bed5-d69c529a2adb,19d35e7a-e2ac-499d-a6ae-b9a78cac81fe,f014,2025-01-01 05:36:04,720
784d0edf-2ee0-4ffd-a078-dd35a7f65c4d,e4238fe3-b288-4f78-bd2e-70697142f033,98cd19a8-1467-4f2a-9f82-0037fee214a6,f012,2025-01-01 19:01:36,534
4f484be5-c074-4b8a-be2f-bcac65b13b3b,e4238fe3-b288-4f78-bd2e-70697142f033,ea892dc5-0308-4fd6-9c7d-b5797dffab71,f013,2025-01-01 10:34:36,457
5210427f-6208-43ca-8e11-f55a7f89c480,6ef5407e-2678-4186-b9dd-1239bd0a447d,766ef5cc-0457-455d-a5a8-7efc7173957d,f006,2025-01-01 18:50:08,-17
d3ff00f5-c8b5-447b-8bd6-49ac4319165f,fbe7210f-9f35-4b69-854c-4d633faf9118,e8a463a2-9b42-4b2f-afd1-22e15c63d78d,f017,2025-01-01 08:39:06,638
edc913c4-7c60-4b4a-843d-f21ab0da486a,fbe7210f-9f35-4b69-854c-4d633faf9118,bb2cf14b-18fd-4ddc-9fbf-ea1cad4f5284,f009,2025-01-01 00:38:48,570
0141ddb0-2460-44d1-8315-b8a6263b1c0a,829e3504-c072-4904-a0d6-a007a11d3908,90496476-a6ed-4392-ba7d-60dfb4ea47ec,f006,2025-01-01 11:09:38,736
84abd020-1baa-4217-bcc6-b422c12250f8,fbe7210f-9f35-4b69-854c-4d633faf9118,75b4759f-1132-4ad3-a21f-cf14fdc94755,f008,2025-01-01 09:39:47,855
c39acc67-d805-4c6c-81b0-c6f7a84bf726,6ef5407e-2678-4186-b9dd-1239bd0a447d,5e35de3e-1a4f-4f2f-aad0-4c85680064cd,f007,2025-01-01 04:40:16,434
1773c43c-8510-4b87-b1f5-6a4699053494,829e3504-c072-4904-a0d6-a007a11d3908,6a6bca5f-6a7f-4456-bdf7-5e178425d2fe,f012,2025-01-01 01:35:54,735
91031e07-525f-4492-b96e-3754ff3189da,fbe7210f-9f35-4b69-854c-4d633faf9118,6ed01664-fc33-4446-9338-e6621ba1e8c9,f010,2025-01-01 14:51:07,442
87cdc502-a7dd-4692-8c60-4c9cf4c37361,829e3504-c072-4904-a0d6-a007a11d3908,9ac64848-8cb6-4d76-bc8f-a11fbb7fb137,f008,2025-01-01 14:01:49,871
f401ffef-f456-4946-ae8b-f558e9bad946,a4bf98df-4802-4683-adef-867545222e1c,951bc2bd-7386-4c56-8fcd-7f6cddcc22e3,f012,2025-01-01 02:18:24,682
208e306b-cef8-4aa9-9506-3d210a7f4a48,e4238fe3-b288-4f78-bd2e-70697142f033,a03c5192-02f7-4dff-b279-da383bd1a547,f015,2025-01-01 13:48:49,403
edeaee90-196f-47fa-bfcb-1d88e59b9405,6ef5407e-2678-4186-b9dd-1239bd0a447d,7fe40be2-1c43-401b-b76f-6a598bd306e5,f004,2025-01-01 21:34:56,578
ccc87b2a-c961-43f5-8b7a-9bff38f01a06,6ef5407e-2678-4186-b9dd-1239bd0a447d,cff50402-af9a-4ee8-905e-1484dec25b18,f014,2025-01-01 17:14:36,181
b89eecc8-d2fe-4709-a758-674f5f51fa15,6ef5407e-2678-4186-b9dd-1239bd0a447d,cff50402-af9a-4ee8-905e-1484dec25b18,f016,2025-01-01 04:55:31,525
a58ba0c0-e923-411c-8cfd-abf823dbb1a1,2c0dfb4c-c826-4936-9ac1-ca9e935ea176,6d4bf102-a8ab-4272-8544-b2f5c05cd4e1,f008,2025-01-01 07:17:26,412
38e05173-b4d3-4f8f-ad86-6c367d82c5e2,829e3504-c072-4904-a0d6-a007a11d3908,50086d79-f1ca-4e87-813d-44f8b2d0df9d,f011,2025-01-01 14:06:29,789
0f24b5c6-ac47-435b-9383-8db84444dbdb,e4238fe3-b288-4f78-bd2e-70697142f033,cec598cf-b471-487a-b23c-0f7528d2271e,f003,2025-01-01 20:47:25,838
420ec9db-79ee-4878-8316-4315f1ca2bd1,6ef5407e-2678-4186-b9dd-1239bd0a447d,5e35de3e-1a4f-4f2f-aad0-4c85680064cd,f007,2025-01-01 20:32:58,466
33c56f8b-7e60-45c3-b238-699684deea44,a4bf98df-4802-4683-adef-867545222e1c,e8b7d31c-f76d-4ede-8547-c9af8cdb7a17,f016,2025-01-01 01:59:39,564
8a070336-8c2a-4f7c-8acc-c13c03efd0cc,d677493a-1aa0-4cd3-bed5-d69c529a2adb,f3d9f10f-e33c-4535-a0d3-afca5c02c2a9,f005,2025-01-01 14:48:59,837
fc89ccf6-1063-4ed5-ac5b-459a9449cd08,62ea82c0-e793-4ddb-bb03-c4633bfa3b77,53fee175-802c-4d57-90ad-99dcc74ea33f,f011,2025-01-01 06:55:36,531
f86bd2ba-20cc-42a4-accc-5ddfeaaeda4c,62ea82c0-e793-4ddb-bb03-c4633bfa3b77,7ea0fcf8-178b-4906-b87d-1a701829beae,f009,2025-01-01 18:55:58,269
34dd1be2-6ebe-4c43-8a08-6601b0a741e6,d677493a-1aa0-4cd3-bed5-d69c529a2adb,c4960c61-9456-4ad6-969f-922deadb9850,f010,2025-01-01 20:13:55,405
b67f3431-cd51-4ed0-b98b-18cfbc3b963a,d677493a-1aa0-4cd3-bed5-d69c529a2adb,94443599-fa72-4a62-b2d8-89b452ebe8c8,f002,2025-01-01 11:10:19,312
b49a4d90-e3d3-46d8-8fa2-566b7b6692d1,d677493a-1aa0-4cd3-bed5-d69c529a2adb,9eaa9431-2457-44fa-9460-bcf5fe8a8604,f018,2025-01-01 09:21:36,313
85291e28-7ee8-496f-ab68-00a9f5dbe322,2c0dfb4c-c826-4936-9ac1-ca9e935ea176,7ad49ffe-39ff-449f-a46b-42d4b911c326,f018,2025-01-01 23:44:52,383
1e43995e-3768-4971-91a2-5a6f6968f256,6ef5407e-2678-4186-b9dd-1239bd0a447d,7fb49bed-2a88-409c-910c-a7aa7fb28056,f012,2025-01-01 12:26:34,206
d87d459d-f3f3-44ec-afef-06e8e732eb1d,2c0dfb4c-c826-4936-9ac1-ca9e935ea176,aa644e3f-7ee3-4139-9434-c7af0dfe15da,f011,2025-01-01 00:18:35,546
d30b898f-a4b0-478b-bfda-567d473d49fb,fbe7210f-9f35-4b69-854c-4d633faf9118,6ed01664-fc33-4446-9338-e6621ba1e8c9,f009,2025-01-01 07:59:55,816
3df7cabd-2633-448d-be98-8226f2fc7f83,a4bf98df-4802-4683-adef-867545222e1c,357c68db-a197-45c0-b6b1-4f23c3c08533,f015,2025-01-01 14:46:55,746
acc2b8d3-4f1a-41e0-90aa-50d6a2a52c82,a4bf98df-4802-4683-adef-867545222e1c,b8cfc868-0d32-4442-922f-799069a9bbd9,f006,2025-01-01 15:47:28,879
cdc8be73-ef6f-4790-9043-52cd9067c90d,2c0dfb4c-c826-4936-9ac1-ca9e935ea176,83a89954-dfb0-4134-a533-74acaa9e0011,f003,2025-01-01 21:42:36,510
088a353a-8e71-46c0-b099-61954198a03d,62ea82c0-e793-4ddb-bb03-c4633bfa3b77,1d8414e3-0a3c-4944-851a-6e0e3d731b38,f008,2025-01-01 10:44:12,822
269adac2-e54e-45d9-9fef-13d184ae0660,62ea82c0-e793-4ddb-bb03-c4633bfa3b77,551231f6-139b-4dd4-8724-ff82209ebb0d,f007,2025-01-01 18:47:43,104
76743bbc-c703-4a53-b899-a7eff4cb2b44,a4bf98df-4802-4683-adef-867545222e1c,c3116cc4-5362-464c-a819-ffdd73442d3c,f002,2025-01-01 15:05:54,230
4783d59a-0b52-4bc2-a770-8c937fb632fd,829e3504-c072-4904-a0d6-a007a11d3908,a8edba38-811f-4046-bb4d-b51193838df0,f015,2025-01-01 15:27:30,159
bd0281c0-a2fa-4540-aa91-ab7d62f12e0d,62ea82c0-e793-4ddb-bb03-c4633bfa3b77,87e1c007-365a-4aa9-a997-9f8a15effa3f,f006,2025-01-01 16:14:59,301
1c6e2607-01e8-479c-9a9a-9006c5bce35e,fbe7210f-9f35-4b69-854c-4d633faf9118,001485e7-034d-4e1f-a241-e008bfdc9d0e,f010,2025-01-01 09:23:41,333
dbdfb4e5-8bb0-48af-9f10-13041d8c9207,a4bf98df-4802-4683-adef-867545222e1c,ade18bba-a7e0-47e7-ad1d-fba618deaf74,f008,2025-01-01 14:15:14,34
7468d575-be6f-4600-8abd-2607594ab087,62ea82c0-e793-4ddb-bb03-c4633bfa3b77,e204b40d-54ce-4790-8c10-b3a4b0af102e,f010,2025-01-01 08:07:56,671
972d94ad-a830-4422-9ca0-e09ab8790b45,e4238fe3-b288-4f78-bd2e-70697142f033,cec598cf-b471-487a-b23c-0f7528d2271e,f015,2025-01-01 05:25:19,746
ae1b07d1-883b-4977-b6c4-9b03ac97da31,fbe7210f-9f35-4b69-854c-4d633faf9118,bb2cf14b-18fd-4ddc-9fbf-ea1cad4f5284,f004,2025-01-01 01:24:47,849
badb2d0a-8e16-489e-8201-3a2bfb85de93,a4bf98df-4802-4683-adef-867545222e1c,7d4f0c25-d3b1-49fb-9ac5-6f1785d0ec84,f017,2025-01-01 02:39:19,298
d47e9e44-e4a0-43da-8705-5e92e54ecdea,2c0dfb4c-c826-4936-9ac1-ca9e935ea176,882ff3ab-b0c7-4f3d-b590-e701845a30ce,f016,2025-01-01 03:23:08,206
5006c6e1-2215-49b1-8d7b-0e82ce206700,829e3504-c072-4904-a0d6-a007a11d3908,6a6bca5f-6a7f-4456-bdf7-5e178425d2fe,f018,2025-01-01 03:13:11,207
0023e87f-a8ec-4ae5-be3b-115845026614,829e3504-c072-4904-a0d6-a007a11d3908,eba3e98b-a864-48a5-bc72-851657577c65,f010,2025-01-01 01:10:47,595
b4e41c76-435c-460a-8e1f-4a71e9de3114,2c0dfb4c-c826-4936-9ac1-ca9e935ea176,89863faa-f472-4c62-9c89-e0a68d9d269c,f007,2025-01-01 05:32:31,673
be3c533b-544e-4181-ba84-d0fd69a1d6d8,62ea82c0-e793-4ddb-bb03-c4633bfa3b77,53fee175-802c-4d57-90ad-99dcc74ea33f,f012,2025-01-01 16:22:13,493
23462bf8-1825-4a74-a70d-caafed53b417,fbe7210f-9f35-4b69-854c-4d633faf9118,5610e7c2-825c-4da6-bedb-c17c26c1d5ee,f004,2025-01-01 10:51:29,829
79182fc6-749d-4c8c-be76-b1fd59025b99,6ef5407e-2678-4186-b9dd-1239bd0a447d,5e35de3e-1a4f-4f2f-aad0-4c85680064cd,f018,2025-01-01 04:06:44,807
07456ae3-95b1-4bef-a9b7-ab6c1ecd2c4b,d677493a-1aa0-4cd3-bed5-d69c529a2adb,9eaa9431-2457-44fa-9460-bcf5fe8a8604,f002,2025-01-01 01:13:40,41
b0f172c6-8f86-43c2-a516-aa824a885ffd,e4238fe3-b288-4f78-bd2e-70697142f033,fff188b3-1c07-4a13-83e0-8395875fc27b,f005,2025-01-01 15:07:17,592
5b302627-169f-47df-b9e6-18e267fe7b00,e4238fe3-b288-4f78-bd2e-70697142f033,98cd19a8-1467-4f2a-9f82-0037fee214a6,f006,2025-01-01 13:05:12,174
ed86817d-cd51-46fe-a664-348ba61bd1ec,e4238fe3-b288-4f78-bd2e-70697142f033,98cd19a8-1467-4f2a-9f82-0037fee214a6,f001,2025-01-01 23:28:30,895
8e1b73c8-7b8d-4806-a0a9-d74501e075b4,829e3504-c072-4904-a0d6-a007a11d3908,c6fa5786-6928-40d5-9645-362d54850687,f009,2025-01-01 03:25:22,110
5f16d244-af22-4e41-a960-1824fe0be451,e4238fe3-b288-4f78-bd2e-70697142f033,cce0154b-966f-4610-9060-3c9658aeb80d,f016,2025-01-01 09:50:50,549
fbd3c8dc-b1a3-4fad-8373-897a2d6cf1c1,fbe7210f-9f35-4b69-854c-4d633faf9118,ab513da6-5351-4ed5-8684-fb602fe45f21,f008,2025-01-01 05:58:19,583
30ae166b-674f-41ca-b41c-f310e41dd3b6,829e3504-c072-4904-a0d6-a007a11d3908,9ac64848-8cb6-4d76-bc8f-a11fbb7fb137,f007,2025-01-01 10:19:16,414
